,chipid,month
5362,59b37278,10
5038,54964462,10
610,0b8d5875,10
4054,4618c2da,10
4870,51e245a8,10
4210,4803a402,10
1198,1567ab76,10
3202,39692edf,10
94,023f5e10,10
2482,2c4cd182,10
4546,4cb57ce4,10
2746,316b775d,10
850,0fcf82e4,10
4294,48c13286,10
5674,60805364,10
4138,470864c8,10
2290,2a00a2fd,10
4750,4f99566d,10
3442,3df541d5,10
1150,14d3b92b,10
5722,617b7fa2,10
2506,2d715f00,10
4978,537f2249,10
2986,35e67e33,10
4078,468f17b8,10
6034,67c23b64,10
4534,4c68eadb,10
4138,470864c8,10
4234,482fbb62,10
4882,5209306d,10
3010,369b577d,10
5374,5a00c0c2,10
5902,65e3f853,10
478,08ecfd3c,10
5254,57ae707d,10
2542,2ea02c81,10
1930,2578965b,10
2446,2c0df8ed,10
1438,1b9a4249,10
4402,4a89a571,10
682,0ca69c96,10
430,08084efe,10
4306,48dcaf51,10
5782,62ec80c0,10
2878,33c704f0,10
490,092ce360,10
2026,26ea6cd0,10
2434,2beb2a9d,10
4114,46ca4055,10
5110,55a14920,10
3970,441d0238,10
154,02a7f72f,10
3946,436c7c16,10
5890,64f70d75,10
1186,151cf430,10
5446,5acc7439,10
3442,3df541d5,10
1834,23e1f93f,10
3214,396d2d93,10
4234,482fbb62,10
4654,4efe5ed2,10
5734,61dc34a5,10
3802,4209a502,10
658,0c4a3582,10
4174,479938e1,10
5314,58fd9072,10
4102,46c47554,10
3238,3a38b65d,10
3118,37a66587,10
622,0baa5577,10
3274,3abcf82c,10
3046,36dc0542,10
2494,2d5826ca,10
646,0c19b4a5,10
2278,29f826ca,10
5446,5acc7439,10
3502,3eb6d001,10
2458,2c1d11dd,10
2506,2d715f00,10
430,08084efe,10
4006,44d3d930,10
2710,314025df,10
5722,617b7fa2,10
202,036d94c9,10
814,0efa5c94,10
5590,5ef62f01,10
622,0baa5577,10
634,0bf069c3,10
4426,4afe30d7,10
3778,41c29144,10
3226,3a019b49,10
826,0f5d3266,10
5794,6380be28,10
358,0636b264,10
5614,5f7e84f0,10
742,0d710330,10
3670,40b50fd1,10
1090,147c9028,10
1234,168d2687,10
2086,2844f6c1,10
